Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
100.0,0.0,-1.8664558790961874e-20,quadratic,1.6297508346206434e-05,0.9998719247865993,6.472041696802287,8.993882810321105,0.10138902657330348,0.9992055684934937,0.010009834328850095,0,-0.9999837171115321,-0.9999837171115321,82.03313087607985,1.8331854541651127,1.0,0.0,1.0,0.0,898.4008773426282,12.924141687881393,81.9012343953406,1.8302261792813046,1.0084159811595157,0.02006430938548941,100,1.0113063895511298,0.01000421305110971
100.0,0.0,-2.2699307734019176e-21,quadratic,2.1544346900318867e-05,0.9998306943113611,6.469980380469052,8.991787517037281,0.1013622652004083,0.998943725418541,0.010007210736956377,0,-0.9999784843969506,-0.9999784843969506,82.03784470371838,1.833233756082251,1.0,0.0,1.0,0.0,898.1913485783698,12.921101982199248,81.86354365592369,1.8293232599740077,1.007892728732653,0.020053844695614113,100,1.0113009043762216,0.010004162179579345
100.0,0.0,8.591221285996669e-21,quadratic,2.8480358684358048e-05,0.9997761916986294,6.467256496934623,8.989019136523414,0.10132691227703215,0.9985977948333437,0.010003744969110783,0,-0.999971574083853,-0.999971574083853,82.04407252699372,1.8332975717505229,1.0,0.0,1.0,0.0,897.9145112691224,12.917086054655458,81.81375875501409,1.8281307315801865,1.0072016515454818,0.020040024384840597,100,1.011293718229951,0.010004095699465077
100.0,0.0,9.820985148724893e-21,quadratic,3.7649358067924715e-05,0.9997041453338934,6.463657546903803,8.985362073730823,0.101280219745998,0.9981408625083172,0.009999167731900231,0,-0.9999624513218816,-0.9999624513218816,82.05229909393466,1.8333818683699978,1.0,0.0,1.0,0.0,897.5488059646452,12.911781397183024,81.74801592786967,1.8265561600128422,1.0062891905666713,0.020021778115927005,100,1.0112843318294027,0.010004009157823747
100.0,0.0,9.989538504234826e-21,quadratic,4.977023564332114e-05,0.9996089093155661,6.458903131019637,8.980532143472415,0.10121856816296868,0.9975374662657008,0.00999312440128857,0,-0.9999504129651097,-0.9999504129651097,82.06316322560211,1.833493191949679,1.0,0.0,1.0,0.0,897.0658142164547,12.904776215624107,81.66122970094843,1.8244779496029502,1.0050848936959467,0.019997698374842714,100,1.0112721210071753,0.01000389709215243
100.0,0.0,5.582747001778663e-21,quadratic,6.579332246575683e-05,0.9994830217041337,6.45262364764548,8.974155096483447,0.1011371960346202,0.9967409307239424,0.00998514856227523,0,-0.9999345362755044,-0.9999345362755044,82.07750594366148,1.833640160495008,1.0,0.0,1.0,0.0,896.4281111874463,12.895528446792554,81.54671601869376,1.8217363963144506,1.0034962359980404,0.01996593739561359,100,1.011256322953938,0.010003753017609428
100.0,0.0,2.5527666581204144e-20,quadratic,8.697490026177834e-05,0.9993166210682619,6.444332420752587,8.96573868144723,0.10102984928562787,0.9956899079141207,0.00997462777270607,0,-0.9999136132336554,-0.9999136132336554,82.09643300360176,1.8338341048258269,1.0,0.0,1.0,0.0,895.586471858086,12.883325524306592,81.39570614134091,1.818122184738848,1.0014019623594286,0.019924074913606094,100,1.0112360373418092,0.010003569637398442
100.0,0.0,1.9819531787147946e-20,quadratic,0.00011497569953977356,0.9990966760924819,6.433389865939948,8.95463649103858,0.10088833042615825,0.9943039147682572,0.009960759586288004,0,-0.999886067364404,-0.999886067364404,82.12139567564475,1.834089896401125,1.0,0.0,1.0,0.0,894.4762556336748,12.867232442855125,81.19672494759983,1.8133617405767344,0.998643614433642,0.01986895025085542,100,1.0112102609601081,0.010003339510160431
100.0,0.0,-3.2711206935951275e-20,quadratic,0.0001519911082952933,0.9988059687353287,6.418956028235663,8.940001513268017,0.10070192417187647,0.9924776246269541,0.00994249561841745,0,-0.9998498500841909,-0.9998498500841909,82.15429428070459,1.8344270083397185,1.0,0.0,1.0,0.0,893.0127614794718,12.84602525899933,80.9348050473133,1.8070988264524313,0.995014891979698,0.019796452176999952,100,1.0111779900788609,0.010003056594536736
100.0,0.0,2.5222833353740845e-20,quadratic,0.00020092330025650479,0.9984217527697358,6.399929754861793,8.9207270435938,0.10045667511897091,0.990073648310681,0.009918471363424584,0,-0.9998023144538046,-0.9998023144538046,82.19760947062848,1.8348708607475155,1.0,0.0,1.0,0.0,891.0853191274172,12.818106884902242,80.59050943787068,1.798871848883942,0.9902485484869521,0.0197012612601831,100,1.0111384515648973,0.010002719407729996
